map,result,ally1,ally2,ally3,enemy1,enemy2,enemy3,timestamp
15001021,0,16000086,16000012,16000074,16000099,16000001,16000005,20260408T151627.000Z
15001021,0,16000086,16000012,16000074,16000099,16000001,16000005,20260408T151531.000Z
15000072,1,16000079,16000001,16000099,16000003,16000042,16000056,20260408T151123.000Z
15000072,1,16000079,16000001,16000099,16000003,16000042,16000056,20260408T150926.000Z
15000072,0,16000023,16000074,16000001,16000002,16000040,16000099,20260408T150304.000Z
15000072,0,16000023,16000074,16000001,16000002,16000040,16000099,20260408T150139.000Z
15000022,0,16000099,16000042,16000036,16000015,16000003,16000064,20260408T145313.000Z
15000022,1,16000099,16000042,16000036,16000015,16000003,16000064,20260408T145123.000Z
15000022,0,16000099,16000042,16000036,16000015,16000003,16000064,20260408T144906.000Z
15000005,1,16000042,16000094,16000099,16000079,16000012,16000046,20260408T144100.000Z
15000005,0,16000042,16000094,16000099,16000079,16000012,16000046,20260408T143841.000Z
15000005,1,16000042,16000094,16000099,16000079,16000012,16000046,20260408T143623.000Z
15001021,0,16000081,16000059,16000019,16000074,16000063,16000044,20260408T143134.000Z
15001021,0,16000081,16000059,16000019,16000074,16000063,16000044,20260408T142825.000Z
15001021,1,16000081,16000059,16000019,16000074,16000063,16000044,20260408T142537.000Z
15000019,1,16000079,16000026,16000019,16000065,16000099,16000094,20260408T141927.000Z
15000019,1,16000079,16000026,16000019,16000065,16000099,16000094,20260408T141728.000Z
15001021,1,16000085,16000011,16000030,16000026,16000023,16000102,20260408T165223.000Z
15001021,1,16000085,16000011,16000030,16000026,16000023,16000102,20260408T165038.000Z
15000118,1,16000102,16000042,16000045,16000026,16000083,16000012,20260408T164449.000Z
15000118,1,16000102,16000042,16000045,16000026,16000083,16000012,20260408T164339.000Z
15000025,1,16000070,16000011,16000010,16000002,16000008,16000004,20260408T163943.000Z
15000025,0,16000070,16000011,16000010,16000002,16000008,16000004,20260408T163804.000Z
15000025,1,16000070,16000011,16000010,16000002,16000008,16000004,20260408T163526.000Z
15000050,1,16000011,16000014,16000020,16000070,16000071,16000023,20260408T162218.000Z
15000050,1,16000011,16000014,16000020,16000070,16000071,16000023,20260408T162104.000Z
15000022,1,16000103,16000011,16000054,16000002,16000012,16000098,20260408T161357.000Z
15000022,1,16000103,16000011,16000054,16000002,16000012,16000098,20260408T161236.000Z
15000005,1,16000064,16000005,16000099,16000092,16000021,16000042,20260408T160657.000Z
15000005,1,16000064,16000005,16000099,16000092,16000021,16000042,20260408T160502.000Z
15000005,1,16000029,16000042,16000011,16000046,16000099,16000102,20260408T160024.000Z
15000005,1,16000029,16000042,16000011,16000046,16000099,16000102,20260408T155806.000Z
15000440,1,16000086,16000081,16000099,16000005,16000050,16000003,20260408T122257.000Z
15000440,1,16000086,16000081,16000099,16000005,16000050,16000003,20260408T122150.000Z
15000132,1,16000026,16000011,16000068,16000050,16000020,16000000,20260408T121740.000Z
15000132,1,16000026,16000011,16000068,16000050,16000020,16000000,20260408T121640.000Z
15000300,1,16000005,16000092,16000002,16000011,16000019,16000099,20260408T164436.000Z
15000300,1,16000005,16000092,16000002,16000011,16000019,16000099,20260408T164243.000Z
15000703,1,16000037,16000011,16000003,16000085,16000079,16000021,20260408T162904.000Z
15000703,1,16000037,16000011,16000003,16000085,16000079,16000021,20260408T162636.000Z
15000072,1,16000001,16000012,16000059,16000015,16000073,16000099,20260408T161957.000Z
15000072,1,16000001,16000012,16000059,16000015,16000073,16000099,20260408T161841.000Z
15000022,1,16000061,16000021,16000003,16000094,16000012,16000046,20260408T140654.000Z
15000022,1,16000061,16000021,16000003,16000094,16000012,16000046,20260408T140436.000Z
15000022,0,16000061,16000021,16000003,16000094,16000012,16000046,20260408T140217.000Z
15000548,1,16000012,16000025,16000079,16000014,16000005,16000023,20260408T135709.000Z
15000548,1,16000012,16000025,16000079,16000014,16000005,16000023,20260408T135512.000Z
15000548,0,16000012,16000025,16000079,16000014,16000005,16000023,20260408T135347.000Z
15000083,1,16000025,16000076,16000099,16000044,16000021,16000043,20260408T134758.000Z
15000083,1,16000025,16000076,16000099,16000044,16000021,16000043,20260408T134634.000Z
15000306,1,16000074,16000043,16000023,16000000,16000070,16000089,20260408T134222.000Z
15000306,1,16000074,16000043,16000023,16000000,16000070,16000089,20260408T134035.000Z
15000368,1,16000002,16000099,16000042,16000011,16000021,16000074,20260408T133256.000Z
15000368,1,16000002,16000099,16000042,16000011,16000021,16000074,20260408T132943.000Z
15000368,0,16000002,16000099,16000042,16000011,16000021,16000074,20260408T132736.000Z
15000300,0,16000005,16000029,16000063,16000012,16000040,16000099,20260408T132108.000Z
15000300,0,16000005,16000029,16000063,16000012,16000040,16000099,20260408T131852.000Z
15000300,1,16000005,16000029,16000063,16000012,16000040,16000099,20260408T131618.000Z
15000306,0,16000092,16000023,16000077,16000103,16000063,16000005,20260408T131032.000Z
15000306,0,16000092,16000023,16000077,16000103,16000063,16000005,20260408T130825.000Z
15000306,1,16000092,16000023,16000077,16000103,16000063,16000005,20260408T130544.000Z
15000025,1,16000098,16000083,16000011,16000026,16000077,16000038,20260408T164216.000Z
15000025,1,16000098,16000083,16000011,16000026,16000077,16000038,20260408T163927.000Z
15000292,1,16000012,16000052,16000011,16000009,16000030,16000094,20260408T163436.000Z
15000292,1,16000012,16000052,16000011,16000009,16000030,16000094,20260408T163236.000Z
15000368,1,16000011,16000099,16000042,16000031,16000022,16000003,20260408T162850.000Z
15000368,1,16000011,16000099,16000042,16000031,16000022,16000003,20260408T162728.000Z
15000118,0,16000059,16000102,16000030,16000002,16000026,16000042,20260408T162417.000Z
15000118,0,16000059,16000102,16000030,16000002,16000026,16000042,20260408T162104.000Z
15000703,0,16000099,16000037,16000003,16000079,16000064,16000015,20260408T161712.000Z
15000703,0,16000099,16000037,16000003,16000079,16000064,16000015,20260408T161537.000Z
15000010,1,16000059,16000004,16000005,16000063,16000017,16000012,20260408T161037.000Z
15000010,1,16000059,16000004,16000005,16000063,16000017,16000012,20260408T160900.000Z
15000050,1,16000063,16000094,16000004,16000005,16000008,16000009,20260408T160459.000Z
15000050,1,16000063,16000094,16000004,16000005,16000008,16000009,20260408T160211.000Z
15000007,1,16000023,16000063,16000057,16000050,16000004,16000095,20260408T155653.000Z
15000007,1,16000023,16000063,16000057,16000050,16000004,16000095,20260408T155444.000Z
15000011,1,16000059,16000012,16000102,16000002,16000097,16000023,20260408T155008.000Z
15000011,1,16000059,16000012,16000102,16000002,16000097,16000023,20260408T154753.000Z
15000011,0,16000059,16000012,16000102,16000002,16000097,16000023,20260408T154557.000Z
15001021,0,16000011,16000063,16000059,16000001,16000014,16000023,20260408T151248.000Z
15001021,0,16000011,16000063,16000059,16000001,16000014,16000023,20260408T150916.000Z
15000007,1,16000098,16000014,16000099,16000074,16000021,16000103,20260408T145443.000Z
15000007,1,16000098,16000014,16000099,16000074,16000021,16000103,20260408T145208.000Z
15000019,1,16000015,16000079,16000094,16000012,16000099,16000001,20260408T163330.000Z
15000019,1,16000015,16000079,16000094,16000012,16000099,16000001,20260408T163041.000Z
15000019,0,16000015,16000079,16000094,16000012,16000099,16000001,20260408T162829.000Z
15000118,0,16000004,16000001,16000103,16000030,16000029,16000069,20260408T162322.000Z
15000118,0,16000004,16000001,16000103,16000030,16000029,16000069,20260408T162034.000Z
15000118,1,16000004,16000001,16000103,16000030,16000029,16000069,20260408T161938.000Z
15001021,0,16000084,16000059,16000005,16000098,16000012,16000023,20260408T161419.000Z
15001021,0,16000084,16000059,16000005,16000098,16000012,16000023,20260408T161041.000Z
15000132,1,16000030,16000011,16000012,16000063,16000007,16000005,20260408T160515.000Z
15000132,1,16000030,16000011,16000012,16000063,16000007,16000005,20260408T160338.000Z
15000132,0,16000030,16000011,16000012,16000063,16000007,16000005,20260408T160050.000Z
15000082,0,16000062,16000099,16000061,16000021,16000011,16000102,20260408T162253.000Z
15000082,0,16000062,16000099,16000061,16000021,16000011,16000102,20260408T162035.000Z
15000082,1,16000062,16000099,16000061,16000021,16000011,16000102,20260408T161816.000Z
15000005,0,16000029,16000062,16000021,16000061,16000015,16000094,20260408T135946.000Z
15000005,0,16000029,16000062,16000021,16000061,16000015,16000094,20260408T135728.000Z
15000005,1,16000029,16000062,16000021,16000061,16000015,16000094,20260408T135509.000Z
15000019,1,16000078,16000019,16000103,16000075,16000001,16000079,20260408T130648.000Z
15000019,0,16000078,16000019,16000103,16000075,16000001,16000079,20260408T130500.000Z
15000019,1,16000078,16000019,16000103,16000075,16000001,16000079,20260408T130303.000Z
15000022,0,16000065,16000021,16000085,16000042,16000099,16000098,20260408T125743.000Z
15000022,0,16000065,16000021,16000085,16000042,16000099,16000098,20260408T125533.000Z
15000118,0,16000102,16000002,16000099,16000067,16000086,16000023,20260408T124717.000Z
15000118,0,16000102,16000002,16000099,16000067,16000086,16000023,20260408T124526.000Z
15000300,1,16000095,16000023,16000102,16000014,16000002,16000019,20260408T123753.000Z
15000300,1,16000095,16000023,16000102,16000014,16000002,16000019,20260408T123539.000Z
15000300,0,16000095,16000023,16000102,16000014,16000002,16000019,20260408T123342.000Z
15000053,0,16000005,16000001,16000073,16000059,16000094,16000026,20260408T122947.000Z
15000053,0,16000005,16000001,16000073,16000059,16000094,16000026,20260408T122844.000Z
15000300,1,16000102,16000042,16000002,16000014,16000043,16000012,20260408T164403.000Z
15000300,1,16000102,16000042,16000002,16000014,16000043,16000012,20260408T164215.000Z
15000118,0,16000023,16000098,16000099,16000012,16000045,16000029,20260408T150839.000Z
15000118,1,16000023,16000098,16000099,16000012,16000045,16000029,20260408T150551.000Z
15000118,0,16000023,16000098,16000099,16000012,16000045,16000029,20260408T150259.000Z
15001021,0,16000102,16000001,16000059,16000019,16000030,16000005,20260408T145446.000Z
15001021,1,16000102,16000001,16000059,16000019,16000030,16000005,20260408T145211.000Z
15001021,0,16000102,16000001,16000059,16000019,16000030,16000005,20260408T145014.000Z
15000368,1,16000003,16000021,16000022,16000046,16000047,16000089,20260408T144242.000Z
15000368,1,16000003,16000021,16000022,16000046,16000047,16000089,20260408T144025.000Z
15000022,1,16000021,16000011,16000005,16000029,16000015,16000023,20260408T143507.000Z
15000022,0,16000021,16000011,16000005,16000029,16000015,16000023,20260408T143249.000Z
15000022,1,16000021,16000011,16000005,16000029,16000015,16000023,20260408T143052.000Z
15000050,1,16000063,16000044,16000023,16000005,16000030,16000059,20260408T142158.000Z
15000050,0,16000063,16000044,16000023,16000005,16000030,16000059,20260408T141823.000Z
15000050,0,16000063,16000044,16000023,16000005,16000030,16000059,20260408T141704.000Z
15000300,0,16000019,16000099,16000014,16000089,16000005,16000023,20260408T140803.000Z
15000300,0,16000019,16000099,16000014,16000089,16000005,16000023,20260408T140532.000Z
15000293,0,16000030,16000070,16000005,16000063,16000023,16000077,20260408T135858.000Z
15000293,0,16000030,16000070,16000005,16000063,16000023,16000077,20260408T135630.000Z
15000293,1,16000030,16000070,16000005,16000063,16000023,16000077,20260408T135356.000Z
15000083,1,16000003,16000023,16000066,16000011,16000021,16000089,20260408T134737.000Z
15000083,1,16000003,16000023,16000066,16000011,16000021,16000089,20260408T134540.000Z
15000083,0,16000003,16000023,16000066,16000011,16000021,16000089,20260408T134322.000Z
15000118,0,16000012,16000098,16000030,16000063,16000099,16000011,20260408T171534.000Z
15000118,0,16000012,16000098,16000030,16000063,16000099,16000011,20260408T171417.000Z
15000306,0,16000099,16000025,16000014,16000085,16000098,16000102,20260408T170927.000Z
15000306,0,16000099,16000025,16000014,16000085,16000098,16000102,20260408T170657.000Z
15000010,0,16000089,16000005,16000063,16000030,16000012,16000014,20260408T170126.000Z
15000010,0,16000089,16000005,16000063,16000030,16000012,16000014,20260408T165815.000Z
15000703,1,16000079,16000012,16000003,16000093,16000046,16000023,20260408T165327.000Z
15000703,1,16000079,16000012,16000003,16000093,16000046,16000023,20260408T165139.000Z
15000050,0,16000005,16000001,16000023,16000008,16000063,16000059,20260408T164638.000Z
15000050,0,16000005,16000001,16000023,16000008,16000063,16000059,20260408T164532.000Z
15000132,1,16000089,16000001,16000012,16000005,16000004,16000011,20260408T163958.000Z
15000132,1,16000089,16000001,16000012,16000005,16000004,16000011,20260408T163706.000Z
15000306,0,16000023,16000089,16000014,16000059,16000012,16000019,20260408T160056.000Z
15000306,0,16000023,16000089,16000014,16000059,16000012,16000019,20260408T155801.000Z
15000132,0,16000025,16000002,16000059,16000017,16000004,16000012,20260408T171402.000Z
15000132,1,16000025,16000002,16000059,16000017,16000004,16000012,20260408T171114.000Z
15000132,0,16000025,16000002,16000059,16000017,16000004,16000012,20260408T171009.000Z
15000022,0,16000064,16000054,16000005,16000011,16000074,16000042,20260408T170522.000Z
15000022,0,16000064,16000054,16000005,16000011,16000074,16000042,20260408T170334.000Z
15000440,0,16000023,16000064,16000071,16000062,16000102,16000009,20260408T165715.000Z
15000440,1,16000023,16000064,16000071,16000062,16000102,16000009,20260408T165604.000Z
15000440,0,16000023,16000064,16000071,16000062,16000102,16000009,20260408T165252.000Z
15000082,1,16000103,16000095,16000002,16000098,16000011,16000070,20260408T164733.000Z
15000082,1,16000103,16000095,16000002,16000098,16000011,16000070,20260408T164610.000Z
15000703,0,16000023,16000066,16000022,16000003,16000021,16000079,20260408T164146.000Z
15000703,0,16000023,16000066,16000022,16000003,16000021,16000079,20260408T163926.000Z
15000703,1,16000023,16000066,16000022,16000003,16000021,16000079,20260408T163702.000Z
15000293,0,16000002,16000059,16000087,16000063,16000064,16000098,20260408T163258.000Z
15000293,0,16000002,16000059,16000087,16000063,16000064,16000098,20260408T163052.000Z
15000293,1,16000002,16000059,16000087,16000063,16000064,16000098,20260408T162841.000Z
15000292,0,16000011,16000030,16000005,16000092,16000044,16000050,20260408T162338.000Z
15000292,0,16000011,16000030,16000005,16000092,16000044,16000050,20260408T162146.000Z
15000292,1,16000011,16000030,16000005,16000092,16000044,16000050,20260408T161931.000Z
15000306,1,16000005,16000103,16000089,16000064,16000023,16000030,20260408T161427.000Z
15000306,0,16000005,16000103,16000089,16000064,16000023,16000030,20260408T161254.000Z
15000306,1,16000005,16000103,16000089,16000064,16000023,16000030,20260408T161036.000Z
15000293,0,16000030,16000001,16000063,16000070,16000087,16000089,20260408T160509.000Z
15000293,0,16000030,16000001,16000063,16000070,16000087,16000089,20260408T160251.000Z
15000050,1,16000025,16000005,16000063,16000004,16000030,16000002,20260408T152209.000Z
15000050,0,16000025,16000005,16000063,16000004,16000030,16000002,20260408T151945.000Z
15000050,1,16000025,16000005,16000063,16000004,16000030,16000002,20260408T151745.000Z
15001021,0,16000012,16000023,16000063,16000044,16000004,16000011,20260408T151156.000Z
15001021,1,16000012,16000023,16000063,16000044,16000004,16000011,20260408T150821.000Z
15001021,0,16000012,16000023,16000063,16000044,16000004,16000011,20260408T150618.000Z
15000306,0,16000014,16000023,16000102,16000012,16000011,16000063,20260408T150035.000Z
15000306,1,16000014,16000023,16000102,16000012,16000011,16000063,20260408T145842.000Z
15000306,0,16000014,16000023,16000102,16000012,16000011,16000063,20260408T145655.000Z
15000292,1,16000005,16000020,16000012,16000030,16000083,16000089,20260408T144808.000Z
15000292,1,16000005,16000020,16000012,16000030,16000083,16000089,20260408T144611.000Z
15000143,0,16000102,16000023,16000083,16000012,16000025,16000026,20260408T144040.000Z
15000143,0,16000102,16000023,16000083,16000012,16000025,16000026,20260408T143832.000Z
15000019,1,16000025,16000015,16000094,16000001,16000099,16000014,20260408T143420.000Z
15000019,1,16000025,16000015,16000094,16000001,16000099,16000014,20260408T143223.000Z
15000118,1,16000014,16000038,16000026,16000001,16000012,16000063,20260408T142536.000Z
15000118,0,16000014,16000038,16000026,16000001,16000012,16000063,20260408T142149.000Z
15000118,1,16000014,16000038,16000026,16000001,16000012,16000063,20260408T141948.000Z
15000440,1,16000046,16000065,16000021,16000057,16000071,16000003,20260408T141431.000Z
15000440,0,16000046,16000065,16000021,16000057,16000071,16000003,20260408T141155.000Z
15000440,1,16000046,16000065,16000021,16000057,16000071,16000003,20260408T140842.000Z
15000143,1,16000004,16000083,16000005,16000001,16000025,16000012,20260408T140355.000Z
15000143,0,16000004,16000083,16000005,16000001,16000025,16000012,20260408T140024.000Z
15000143,1,16000004,16000083,16000005,16000001,16000025,16000012,20260408T135718.000Z
15000368,0,16000089,16000003,16000046,16000031,16000004,16000042,20260408T123718.000Z
15000368,0,16000089,16000003,16000046,16000031,16000004,16000042,20260408T123450.000Z
15000368,1,16000089,16000003,16000046,16000031,16000004,16000042,20260408T123044.000Z
15000118,0,16000050,16000001,16000063,16000005,16000045,16000023,20260408T171401.000Z
15000118,1,16000050,16000001,16000063,16000005,16000045,16000023,20260408T171113.000Z
15000118,0,16000050,16000001,16000063,16000005,16000045,16000023,20260408T170853.000Z
15000019,1,16000001,16000012,16000098,16000079,16000099,16000102,20260408T170419.000Z
15000019,1,16000001,16000012,16000098,16000079,16000099,16000102,20260408T170234.000Z
15000143,1,16000001,16000029,16000023,16000083,16000004,16000026,20260408T165634.000Z
15000143,0,16000001,16000029,16000023,16000083,16000004,16000026,20260408T165455.000Z
15000143,1,16000001,16000029,16000023,16000083,16000004,16000026,20260408T165355.000Z
15000050,0,16000051,16000012,16000004,16000097,16000001,16000030,20260408T165013.000Z
15000050,0,16000051,16000012,16000004,16000097,16000001,16000030,20260408T164852.000Z
15000053,1,16000070,16000082,16000012,16000001,16000081,16000005,20260408T164224.000Z
15000053,0,16000070,16000082,16000012,16000001,16000081,16000005,20260408T164044.000Z
15000053,1,16000070,16000082,16000012,16000001,16000081,16000005,20260408T163903.000Z
15000005,0,16000011,16000042,16000061,16000005,16000021,16000046,20260408T163406.000Z
15000005,0,16000011,16000042,16000061,16000005,16000021,16000046,20260408T163148.000Z
15000005,1,16000011,16000042,16000061,16000005,16000021,16000046,20260408T162930.000Z
15000292,1,16000011,16000030,16000012,16000083,16000047,16000014,20260408T161925.000Z
15000292,1,16000011,16000030,16000012,16000083,16000047,16000014,20260408T161744.000Z
15000072,1,16000099,16000012,16000103,16000001,16000087,16000059,20260408T161250.000Z
15000072,1,16000099,16000012,16000103,16000001,16000087,16000059,20260408T161051.000Z
15000300,1,16000023,16000014,16000012,16000061,16000045,16000019,20260408T160528.000Z
15000300,0,16000023,16000014,16000012,16000061,16000045,16000019,20260408T160332.000Z
15000300,1,16000023,16000014,16000012,16000061,16000045,16000019,20260408T160106.000Z
15000022,1,16000011,16000042,16000061,16000021,16000003,16000046,20260408T155641.000Z
15000022,1,16000011,16000042,16000061,16000021,16000003,16000046,20260408T155422.000Z
15000293,0,16000063,16000012,16000001,16000005,16000089,16000030,20260408T165241.000Z
15000293,0,16000063,16000012,16000001,16000005,16000089,16000030,20260408T164923.000Z
15000440,1,16000079,16000021,16000098,16000090,16000042,16000102,20260408T164115.000Z
15000440,1,16000079,16000021,16000098,16000090,16000042,16000102,20260408T163933.000Z
15000143,0,16000012,16000063,16000011,16000077,16000099,16000035,20260408T162020.000Z
15000143,1,16000012,16000063,16000011,16000077,16000099,16000035,20260408T161659.000Z
15000143,0,16000012,16000063,16000011,16000077,16000099,16000035,20260408T161354.000Z
15000007,1,16000011,16000099,16000070,16000035,16000002,16000063,20260408T160858.000Z
15000007,1,16000011,16000099,16000070,16000035,16000002,16000063,20260408T160714.000Z
15000018,0,16000042,16000056,16000094,16000040,16000025,16000005,20260408T171059.000Z
15000018,0,16000042,16000056,16000094,16000040,16000025,16000005,20260408T170825.000Z
15000010,1,16000083,16000081,16000040,16000002,16000063,16000103,20260408T170300.000Z
15000010,1,16000083,16000081,16000040,16000002,16000063,16000103,20260408T170101.000Z
15000019,0,16000081,16000012,16000099,16000019,16000083,16000079,20260408T165600.000Z
15000019,0,16000081,16000012,16000099,16000019,16000083,16000079,20260408T165312.000Z
15000019,1,16000081,16000012,16000099,16000019,16000083,16000079,20260408T165023.000Z
15000072,1,16000056,16000099,16000015,16000001,16000079,16000036,20260408T164540.000Z
15000072,0,16000056,16000099,16000015,16000001,16000079,16000036,20260408T164252.000Z
15000072,1,16000056,16000099,16000015,16000001,16000079,16000036,20260408T164007.000Z
15000082,0,16000085,16000012,16000089,16000098,16000023,16000005,20260408T163147.000Z
15000082,0,16000085,16000012,16000089,16000098,16000023,16000005,20260408T162935.000Z
15000306,1,16000103,16000043,16000042,16000098,16000002,16000012,20260408T162443.000Z
15000306,1,16000103,16000043,16000042,16000098,16000002,16000012,20260408T162236.000Z
15000306,0,16000103,16000043,16000042,16000098,16000002,16000012,20260408T162007.000Z
15000072,1,16000001,16000099,16000078,16000079,16000046,16000003,20260408T161500.000Z
15000072,1,16000001,16000099,16000078,16000079,16000046,16000003,20260408T161255.000Z
15000072,0,16000001,16000099,16000078,16000079,16000046,16000003,20260408T161014.000Z
15000025,1,16000084,16000023,16000086,16000063,16000005,16000002,20260408T160413.000Z
15000025,1,16000084,16000023,16000086,16000063,16000005,16000002,20260408T160329.000Z
15000292,1,16000006,16000063,16000099,16000102,16000044,16000030,20260408T155834.000Z
15000292,1,16000006,16000063,16000099,16000102,16000044,16000030,20260408T155642.000Z
15000050,0,16000012,16000095,16000005,16000004,16000083,16000023,20260408T155047.000Z
15000050,0,16000012,16000095,16000005,16000004,16000083,16000023,20260408T154929.000Z
15000050,0,16000020,16000059,16000103,16000083,16000017,16000026,20260408T171417.000Z
15000050,0,16000020,16000059,16000103,16000083,16000017,16000026,20260408T171253.000Z
15000703,0,16000065,16000003,16000012,16000021,16000079,16000042,20260408T170853.000Z
15000703,0,16000065,16000003,16000012,16000021,16000079,16000042,20260408T170705.000Z
15000010,1,16000030,16000012,16000014,16000089,16000005,16000063,20260408T170126.000Z
15000010,1,16000030,16000012,16000014,16000089,16000005,16000063,20260408T165815.000Z
15000300,0,16000023,16000059,16000042,16000040,16000030,16000063,20260408T161211.000Z
15000300,0,16000023,16000059,16000042,16000040,16000030,16000063,20260408T161015.000Z
15000005,1,16000079,16000037,16000015,16000042,16000061,16000012,20260408T160110.000Z
15000005,1,16000079,16000037,16000015,16000042,16000061,16000012,20260408T155859.000Z
15000005,0,16000079,16000037,16000015,16000042,16000061,16000012,20260408T155648.000Z
15000011,1,16000095,16000074,16000063,16000025,16000004,16000099,20260408T155132.000Z
15000011,0,16000095,16000074,16000063,16000025,16000004,16000099,20260408T154923.000Z
15000011,1,16000095,16000074,16000063,16000025,16000004,16000099,20260408T154723.000Z
15000010,1,16000102,16000002,16000099,16000063,16000011,16000070,20260408T154230.000Z
15000010,0,16000102,16000002,16000099,16000063,16000011,16000070,20260408T154037.000Z
15000010,1,16000102,16000002,16000099,16000063,16000011,16000070,20260408T153853.000Z
15000082,1,16000095,16000002,16000047,16000071,16000011,16000098,20260408T153208.000Z
15000082,0,16000095,16000002,16000047,16000071,16000011,16000098,20260408T152949.000Z
15000082,1,16000095,16000002,16000047,16000071,16000011,16000098,20260408T152742.000Z
15000018,1,16000008,16000005,16000099,16000079,16000002,16000036,20260408T145927.000Z
15000018,1,16000008,16000005,16000099,16000079,16000002,16000036,20260408T145642.000Z
15000440,1,16000065,16000002,16000098,16000001,16000090,16000070,20260408T145039.000Z
15000440,1,16000065,16000002,16000098,16000001,16000090,16000070,20260408T144755.000Z
15000440,0,16000065,16000002,16000098,16000001,16000090,16000070,20260408T144535.000Z
15000118,0,16000011,16000030,16000027,16000103,16000063,16000097,20260408T152724.000Z
15000118,0,16000011,16000030,16000027,16000103,16000063,16000097,20260408T152437.000Z
15000007,0,16000041,16000075,16000043,16000004,16000089,16000002,20260408T151922.000Z
15000007,0,16000041,16000075,16000043,16000004,16000089,16000002,20260408T151722.000Z
15000143,0,16000023,16000009,16000005,16000059,16000063,16000098,20260408T151309.000Z
15000143,0,16000023,16000009,16000005,16000059,16000063,16000098,20260408T151018.000Z
15000440,0,16000095,16000046,16000065,16000061,16000021,16000003,20260408T150515.000Z
15000440,1,16000095,16000046,16000065,16000061,16000021,16000003,20260408T150245.000Z
15000440,0,16000095,16000046,16000065,16000061,16000021,16000003,20260408T150142.000Z
15000132,1,16000023,16000030,16000062,16000102,16000063,16000059,20260408T145557.000Z
15000132,1,16000023,16000030,16000062,16000102,16000063,16000059,20260408T145443.000Z
15000025,1,16000023,16000030,16000059,16000008,16000050,16000063,20260408T144953.000Z
15000025,1,16000023,16000030,16000059,16000008,16000050,16000063,20260408T144908.000Z
15000022,1,16000061,16000094,16000065,16000011,16000099,16000025,20260408T144417.000Z
15000022,0,16000061,16000094,16000065,16000011,16000099,16000025,20260408T144200.000Z
15000022,1,16000061,16000094,16000065,16000011,16000099,16000025,20260408T144002.000Z
15000083,1,16000046,16000005,16000094,16000065,16000029,16000002,20260408T143436.000Z
15000083,1,16000046,16000005,16000094,16000065,16000029,16000002,20260408T143217.000Z
15000083,0,16000046,16000005,16000094,16000065,16000029,16000002,20260408T143012.000Z
15000082,1,16000089,16000095,16000023,16000077,16000046,16000102,20260408T142453.000Z
15000082,1,16000089,16000095,16000023,16000077,16000046,16000102,20260408T142329.000Z
15000018,1,16000001,16000070,16000012,16000101,16000079,16000073,20260408T141817.000Z
15000018,0,16000001,16000070,16000012,16000101,16000079,16000073,20260408T141616.000Z
15000018,1,16000001,16000070,16000012,16000101,16000079,16000073,20260408T141357.000Z
15000293,1,16000066,16000081,16000098,16000070,16000085,16000059,20260408T165338.000Z
15000293,0,16000066,16000081,16000098,16000070,16000085,16000059,20260408T165206.000Z
15000293,1,16000066,16000081,16000098,16000070,16000085,16000059,20260408T165039.000Z
15000368,1,16000023,16000065,16000048,16000089,16000005,16000004,20260408T163858.000Z
15000368,1,16000023,16000065,16000048,16000089,16000005,16000004,20260408T163557.000Z
15000368,0,16000015,16000012,16000074,16000065,16000046,16000099,20260408T163106.000Z
15000368,0,16000015,16000012,16000074,16000065,16000046,16000099,20260408T162811.000Z
15000011,1,16000089,16000005,16000044,16000025,16000040,16000012,20260408T162213.000Z
15000011,1,16000089,16000005,16000044,16000025,16000040,16000012,20260408T162028.000Z
15000293,1,16000081,16000066,16000083,16000077,16000012,16000086,20260408T161549.000Z
15000293,1,16000081,16000066,16000083,16000077,16000012,16000086,20260408T161406.000Z
15000050,0,16000014,16000023,16000095,16000030,16000011,16000099,20260408T155857.000Z
15000050,0,16000014,16000023,16000095,16000030,16000011,16000099,20260408T155607.000Z
15000050,1,16000014,16000023,16000095,16000030,16000011,16000099,20260408T155241.000Z
15000072,1,16000001,16000036,16000015,16000012,16000018,16000079,20260408T154747.000Z
15000072,1,16000001,16000036,16000015,16000012,16000018,16000079,20260408T154549.000Z
15000019,1,16000014,16000065,16000019,16000036,16000029,16000027,20260408T164632.000Z
15000019,0,16000014,16000065,16000019,16000036,16000029,16000027,20260408T164428.000Z
15000019,1,16000014,16000065,16000019,16000036,16000029,16000027,20260408T164139.000Z
15001021,0,16000098,16000012,16000005,16000030,16000001,16000059,20260408T163610.000Z
15001021,0,16000098,16000012,16000005,16000030,16000001,16000059,20260408T163324.000Z
15000025,0,16000005,16000004,16000067,16000103,16000009,16000026,20260408T162619.000Z
15000025,0,16000005,16000004,16000067,16000103,16000009,16000026,20260408T162450.000Z
15000025,0,16000091,16000026,16000102,16000067,16000017,16000025,20260408T162138.000Z
15000025,1,16000091,16000026,16000102,16000067,16000017,16000025,20260408T161907.000Z
15000025,0,16000091,16000026,16000102,16000067,16000017,16000025,20260408T161715.000Z
15000010,0,16000012,16000023,16000014,16000063,16000038,16000031,20260408T161307.000Z
15000010,0,16000012,16000023,16000014,16000063,16000038,16000031,20260408T160945.000Z
15000548,0,16000046,16000042,16000070,16000023,16000076,16000018,20260408T160416.000Z
15000548,0,16000046,16000042,16000070,16000023,16000076,16000018,20260408T160256.000Z
15000019,0,16000005,16000099,16000042,16000075,16000023,16000065,20260408T155136.000Z
